sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted,lat,lon,ST_Enterobase,ST_Pasteur,speciator
SB278791241,Escherichia coli,100.0,0.00328537,0.0,875/1000,823.0,6162737,3976195,good,SB278791241,4801273.0,101.0,47537.36,401899.0,78.0,778.0,8.0,247903.0,8.0,217259.0,12.0,93115.0,18.0,SB278791241,698181.0,37234.0,190.0,26619.0,10328.0,0.0,103.0,0.0,0.0,7.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,28_KP_FUTI_CN-060_M2,23/10/2018,CA,1.0,Indiana,0.0,,WELLCOME_Run_5,Escherichia coli,40.3270127,-86.1746933,345,636,Escherichia coli
SB2710445506,Escherichia coli,100.0,0.00877107,0.0,712/1000,823.0,6162737,3976195,good,SB2710445506,4836899.0,123.0,39324.38,722468.0,78.0,976.0,10.0,472674.0,5.0,396887.0,7.0,111698.0,12.0,SB2710445506,639907.0,97570.0,308.0,71430.0,25450.0,0.0,870.0,0.0,0.0,48.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,2_KP_FUTI_CN-068_M2,07/01/2019,CA,1.0,California,1.0,,WELLCOME_Run_9,Escherichia coli,36.7014631,-118.755997,1236,1095,Escherichia coli
SB2711672564,Escherichia coli,100.0,0.00240836,0.0,906/1000,823.0,6162737,3976195,good,SB2711672564,5093129.0,275.0,18520.47,402120.0,78.0,796.0,10.0,171299.0,10.0,101779.0,18.0,36878.0,33.0,SB2711672564,671331.0,97876.0,496.0,71654.0,25577.0,0.0,26.0,0.0,0.0,37.0,Non contaminated,Non contaminated,Non contaminated,Human,2020.0,North America,United States,SB27,27456_KP_Clinical,02/09/2020,,,,,,WELLCOME_Run_9,Escherichia coli,,,127,32,Escherichia coli
SB279407271,Escherichia coli,100.0,0.00993767,0.0,683/1000,823.0,6162737,3976195,good,SB279407271,5050746.0,262.0,19277.66,229471.0,78.0,1276.0,13.0,71141.0,21.0,49476.0,37.0,21121.0,68.0,SB279407271,589174.0,48110.0,352.0,34870.0,13158.0,0.0,136.0,0.0,0.0,84014.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,21147_KP_Clinical,17/10/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,541,230,Shigella
SB2710441506,Escherichia coli,100.0,0.00741321,0.0,748/1000,823.0,6162737,3976195,good,SB2710441506,4863581.0,199.0,24440.11,627968.0,78.0,585.0,7.0,289028.0,6.0,185116.0,10.0,88389.0,17.0,SB2710441506,779286.0,36707.0,770.0,26734.0,10188.0,0.0,85.0,0.0,0.0,31.0,Non contaminated,Non contaminated,Non contaminated,Beef,2021.0,North America,United States,SB27,4_KP_FUTI_CN-122_M4,10/05/2021,CA,0.0,California,1.0,,WELLCOME_Run_7,Escherichia coli,36.7014631,-118.755997,3188,cb7c1257f7351afeb6b3e2e7f7c1a6fe0821c374,Escherichia coli
SB279406889,Escherichia coli,100.0,0.00208065,0.0,918/1000,823.0,6162737,3976195,good,SB279406889,5238546.0,302.0,17346.18,525868.0,78.0,1067.0,11.0,325774.0,7.0,186536.0,11.0,113125.0,18.0,SB279406889,627341.0,98648.0,902.0,72561.0,25949.0,0.0,8.0,0.0,0.0,72.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,16622_KP_Clinical,09/04/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,73,4,Escherichia coli
SB2711674153,Escherichia coli,100.0,0.00316966,0.0,879/1000,823.0,6162737,3976195,good,SB2711674153,4716371.0,172.0,27420.76,409141.0,78.0,1161.0,12.0,197337.0,9.0,136491.0,15.0,49580.0,26.0,SB2711674153,720714.0,48576.0,372.0,35129.0,13255.0,0.0,227.0,0.0,0.0,74.0,Non contaminated,Non contaminated,Non contaminated,Pork,2021.0,North America,United States,SB27,23_DC_MEAT_CN-139_M3,01/12/2021,DC,0.0,Pennsylvania,0.0,,WELLCOME_Run_9,Escherichia coli,40.9699889,-77.7278831,744,2,Escherichia coli
SB2710442142,Escherichia coli,100.0,0.00719593,0.0,754/1000,823.0,6162737,3976195,good,SB2710442142,4870430.0,239.0,20378.37,266851.0,78.0,788.0,8.0,132653.0,14.0,65341.0,25.0,30242.0,48.0,SB2710442142,769556.0,46996.0,211.0,33863.0,12854.0,0.0,164.0,0.0,0.0,27.0,Non contaminated,Non contaminated,Non contaminated,Pork,2018.0,North America,United States,SB27,11_KP_FUTI_CN-066_M3,10/12/2018,CA,0.0,California,1.0,,WELLCOME_Run_8,Escherichia coli,36.7014631,-118.755997,10066,661,Escherichia coli
SB2711674216,Escherichia coli,100.0,0.00916565,0.0,702/1000,823.0,6162737,3976195,good,SB2711674216,4931401.0,572.0,8621.33,211146.0,78.0,767.0,8.0,59609.0,22.0,41662.0,42.0,15568.0,80.0,SB2711674216,706342.0,63177.0,205.0,45731.0,16870.0,0.0,3241.0,0.0,0.0,11.0,Non contaminated,Non contaminated,Non contaminated,Pork,2021.0,North America,United States,SB27,17_DC_MEAT_CN-141_M3,10/12/2021,DC,1.0,Pennsylvania,0.0,,WELLCOME_Run_9,Escherichia coli,40.9699889,-77.7278831,11087,31205f97b6adb51379c7d6e323bb94096b408a62,Escherichia coli
SB277889339,Escherichia coli,100.0,0.0139988,0.0,594/1000,823.0,6162737,3976195,good,SB277889339,5262670.0,223.0,23599.42,507037.0,78.0,1068.0,11.0,183430.0,9.0,134219.0,15.0,55496.0,26.0,SB277889339,572201.0,66964.0,1017.0,48896.0,18488.0,0.0,2383.0,0.0,0.0,81484.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2017.0,North America,United States,SB27,3_KP_FUTI_CN-004,22/09/2017,CA,0.0,California,1.0,,WELLCOME_Run_1,Escherichia coli,36.7014631,-118.755997,1587,edb9d4f2ab2419545b46ecbb1c2d0ac2642e42d5,Escherichia coli
SB278344542,Escherichia coli,100.0,0.00205363,0.0,919/1000,823.0,6162737,3976195,good,SB278344542,5195449.0,213.0,24391.78,476146.0,78.0,487.0,5.0,311805.0,7.0,214706.0,11.0,68469.0,20.0,SB278344542,523967.0,97916.0,580.0,71980.0,25627.0,0.0,13.0,0.0,0.0,40.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2290_KP_Clinical,06/04/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,127,33,Escherichia coli
SB2710443033,Escherichia coli,100.0,0.00621379,0.0,782/1000,823.0,6162737,3976195,good,SB2710443033,4759368.0,172.0,27670.74,468628.0,78.0,399.0,4.0,187490.0,9.0,143251.0,15.0,47257.0,25.0,SB2710443033,778884.0,37393.0,502.0,27006.0,10352.0,0.0,267.0,0.0,0.0,14.0,Non contaminated,Non contaminated,Non contaminated,Beef,2020.0,North America,United States,SB27,6_KP_FUTI_CN-117_M4,24/02/2020,CA,1.0,Missouri,0.0,,WELLCOME_Run_8,Escherichia coli,38.7604815,-92.5617875,2768,6a2daf87d7943978a31509a05fa3130ccb3d940a,Escherichia coli
SB279406793,Escherichia coli,100.0,0.00291212,0.0,888/1000,823.0,6162737,3976195,good,SB279406793,5000964.0,149.0,33563.52,664574.0,78.0,1065.0,11.0,437189.0,5.0,245798.0,8.0,113455.0,13.0,SB279406793,636815.0,98263.0,486.0,72032.0,25687.0,0.0,26.0,0.0,0.0,68.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,15573_KP_Clinical,21/02/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,73,197,Escherichia coli
SB279408807,Escherichia coli,100.0,0.00557568,0.0,801/1000,823.0,6162737,3976195,good,SB279408807,5057375.0,276.0,18323.82,253716.0,78.0,588.0,6.0,143624.0,14.0,92200.0,22.0,28350.0,43.0,SB279408807,769737.0,37572.0,902.0,27539.0,10472.0,0.0,18.0,0.0,0.0,24.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2020.0,North America,United States,SB27,22_KP_FUTI_CN-117_M2,24/02/2020,CA,0.0,California,1.0,,WELLCOME_Run_6,Escherichia coli,36.7014631,-118.755997,3580,b4a318a2ce1c138ff3f2514a7d32cc1a9808c540,Escherichia coli
SB279407859,Escherichia coli,100.0,0.00531349,0.0,809/1000,823.0,6162737,3976195,good,SB279407859,4970621.0,438.0,11348.45,277739.0,78.0,977.0,10.0,125675.0,13.0,82861.0,23.0,31036.0,44.0,SB279407859,677072.0,48709.0,1146.0,35877.0,13466.0,0.0,464.0,0.0,0.0,38.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,16_KP_FUTI_CN-070_M2,21/01/2019,CA,0.0,Minnesota,0.0,,WELLCOME_Run_6,Escherichia coli,45.9896587,-94.6113288,10,e96b7f99331537c29ba4312ee7edbdcf231c872c,Escherichia coli
SB278791629,Escherichia coli,100.0,0.00232584,0.0,909/1000,823.0,6162737,3976195,good,SB278791629,5060986.0,156.0,32442.22,518993.0,78.0,586.0,6.0,240969.0,7.0,159993.0,12.0,65360.0,22.0,SB278791629,637425.0,97639.0,488.0,71480.0,25546.0,0.0,18.0,0.0,0.0,74.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2435_KP_Clinical,20/04/2017,,,,,,WELLCOME_Run_5,Escherichia coli,,,127,33,Escherichia coli
SB2710445833,Escherichia coli,100.0,0.00314086,0.0,880/1000,823.0,6162737,3976195,good,SB2710445833,5014012.0,196.0,25581.69,449030.0,78.0,789.0,8.0,196976.0,9.0,131592.0,15.0,58380.0,26.0,SB2710445833,697903.0,38861.0,1063.0,28566.0,10905.0,0.0,11.0,0.0,0.0,22.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,14_KP_FUTI_CN-098_M4,26/08/2019,CA,0.0,Arizona,0.0,,WELLCOME_Run_9,Escherichia coli,34.395342,-111.763275,442,1092,Escherichia coli
SB279407073,Escherichia coli,100.0,0.00351914,0.0,867/1000,823.0,6162737,3976195,good,SB279407073,5233752.0,449.0,11656.46,381685.0,78.0,1073.0,11.0,161026.0,12.0,109267.0,20.0,29819.0,36.0,SB279407073,631091.0,95000.0,713.0,70097.0,24756.0,0.0,25.0,0.0,0.0,156.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,18645_KP_Clinical,02/07/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,131,43,Escherichia coli
SB2710445243,Escherichia coli,100.0,0.00483188,0.0,824/1000,823.0,6162737,3976195,good,SB2710445243,5249122.0,430.0,12207.26,151833.0,78.0,686.0,7.0,65062.0,27.0,47695.0,45.0,14991.0,82.0,SB2710445243,483751.0,47210.0,500.0,34249.0,13141.0,0.0,165.0,0.0,0.0,28.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,21_KP_FUTI_CN-097_M3,19/08/2019,CA,0.0,,,,WELLCOME_Run_9,Escherichia coli,,,635,682,Escherichia coli
SB279407245,Escherichia coli,100.0,0.00524853,0.0,811/1000,823.0,6162737,3976195,good,SB279407245,5129071.0,445.0,11526.0,435388.0,78.0,1275.0,13.0,186984.0,10.0,113945.0,16.0,35975.0,30.0,SB279407245,640389.0,85574.0,965.0,62340.0,23323.0,0.0,55.0,0.0,0.0,36.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,20444_KP_Clinical,17/09/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,69,4cfd70e756444bce6d5a286ee55ac131a6b018c5,Escherichia coli
SB279407024,Escherichia coli,100.0,0.00363721,0.0,863/1000,823.0,6162737,3976195,good,SB279407024,5369811.0,484.0,11094.65,462256.0,78.0,883.0,9.0,130415.0,10.0,82084.0,20.0,21270.0,46.0,SB279407024,659953.0,66583.0,400.0,48074.0,18117.0,0.0,3264.0,0.0,0.0,26.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,18049_KP_Clinical,05/06/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,1034,f06c7d36ba415b28317261ee5f47b8662232ffd8,Escherichia coli
SB279408289,Escherichia coli,100.0,0.00635099,0.0,778/1000,823.0,6162737,3976195,good,SB279408289,4712699.0,139.0,33904.31,957595.0,78.0,292.0,3.0,216037.0,6.0,126965.0,12.0,52643.0,22.0,SB279408289,769237.0,38404.0,591.0,27905.0,10559.0,0.0,7.0,0.0,0.0,7.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,38_KP_FUTI_CN-092_M4,15/07/2019,CA,0.0,California,1.0,,WELLCOME_Run_6,Escherichia coli,36.7014631,-118.755997,6559,05109dbf417ca4dcc31f0a89c2f6d89019e038de,Escherichia coli
SB279407936,Escherichia coli,100.0,0.00515153,0.0,814/1000,823.0,6162737,3976195,good,SB279407936,4894413.0,255.0,19193.78,482090.0,78.0,494.0,6.0,209590.0,7.0,125617.0,13.0,54925.0,24.0,SB279407936,689487.0,36987.0,465.0,26755.0,10234.0,0.0,102.0,0.0,0.0,18.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,24_KP_FUTI_CN-075_M4,03/03/2019,CA,1.0,California,1.0,,WELLCOME_Run_6,Escherichia coli,36.7014631,-118.755997,162,9b15fa3c65a94ddaf07e2936f732e93e760d7d5e,Escherichia coli
SB278791339,Escherichia coli,100.0,0.00759618,0.0,743/1000,823.0,6162737,3976195,good,SB278791339,5172370.0,339.0,15257.73,460115.0,78.0,1285.0,14.0,259867.0,8.0,154219.0,12.0,34996.0,24.0,SB278791339,637711.0,97161.0,657.0,71359.0,25444.0,0.0,397.0,0.0,0.0,107.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,17_KP_FUTI_CN-048_M2,30/07/2018,CA,0.0,Minnesota,0.0,,WELLCOME_Run_5,Escherichia coli,45.9896587,-94.6113288,8611,786,Escherichia coli
SB2710442201,Escherichia coli,100.0,0.00524853,0.0,811/1000,823.0,6162737,3976195,good,SB2710442201,5241301.0,338.0,15506.81,374262.0,78.0,888.0,18.0,227805.0,9.0,156750.0,14.0,43772.0,26.0,SB2710442201,728126.0,87481.0,1135.0,63762.0,23890.0,0.0,227.0,0.0,0.0,64.0,Non contaminated,Non contaminated,Non contaminated,Beef,2019.0,North America,United States,SB27,4_KP_FUTI_CN-074_M4,25/02/2019,CA,0.0,California,1.0,,WELLCOME_Run_8,Escherichia coli,36.7014631,-118.755997,69,3,Escherichia coli
SB278790574,Escherichia coli,100.0,0.00123693,0.0,950/1000,823.0,6162737,3976195,good,SB278790574,5098834.0,286.0,17828.09,469096.0,78.0,1146.0,16.0,192763.0,9.0,140504.0,15.0,74748.0,24.0,SB278790574,527154.0,94819.0,447.0,69751.0,24765.0,0.0,83.0,0.0,0.0,71.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,14269_KP_Clinical,19/12/2018,,,,,,WELLCOME_Run_3,Escherichia coli,,,131,43,Escherichia coli
SB279406520,Escherichia coli,100.0,0.00687462,0.0,763/1000,823.0,6162737,3976195,good,SB279406520,4900009.0,363.0,13498.65,383622.0,78.0,389.0,5.0,95500.0,17.0,52923.0,30.0,25478.0,55.0,SB279406520,692215.0,43039.0,339.0,30979.0,11766.0,0.0,65.0,0.0,0.0,19.0,Non contaminated,Non contaminated,Non contaminated,Chicken,2018.0,North America,United States,SB27,55_KP_FUTI_CN-020,15/01/2018,CA,0.0,Mississippi,0.0,,WELLCOME_Run_6,Escherichia coli,32.9715285,-89.7348497,401,9147909675598fb3beba9b7796090f21f421b36f,Escherichia coli
SB278344639,Escherichia coli,90.0,0.00752278,0.0,745/1000,823.0,6162737,3976195,good,SB278344639,5219789.0,515.0,10135.51,333737.0,78.0,958.0,10.0,105301.0,16.0,68719.0,29.0,18399.0,56.0,SB278344639,597972.0,49500.0,685.0,36021.0,13630.0,0.0,49.0,0.0,0.0,73496.0,Non contaminated,Non contaminated,Non contaminated,Human,2017.0,North America,United States,SB27,2655_KP_Clinical,15/06/2017,,,,,,WELLCOME_Run_2,Escherichia coli,,,93,83,Shigella
SB278790448,Escherichia coli,100.0,0.00178577,0.0,929/1000,823.0,6162737,3976195,good,SB278790448,5177470.0,193.0,26826.27,768120.0,78.0,781.0,8.0,299850.0,6.0,186211.0,11.0,99579.0,18.0,SB278790448,526278.0,95541.0,597.0,70350.0,24983.0,0.0,30.0,0.0,0.0,73.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,12920_KP_Clinical,24/10/2018,,,,,,WELLCOME_Run_3,Escherichia coli,,,131,43,Escherichia coli
SB278791600,Escherichia coli,100.0,0.00969064,0.0,689/1000,823.0,6162737,3976195,good,SB278791600,5412473.0,220.0,24602.15,748703.0,78.0,389.0,4.0,215233.0,8.0,193390.0,13.0,39193.0,24.0,SB278791600,638417.0,96691.0,399.0,71065.0,25072.0,0.0,38.0,0.0,0.0,117.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,12_KP_FUTI_CN-051_M2,20/08/2018,CA,1.0,Indiana,0.0,,WELLCOME_Run_5,Escherichia coli,40.3270127,-86.1746933,429,dc7f4d9076629b4c4170d09fda2da3eae3a251e1,Escherichia coli
SB279406475,Escherichia coli,100.0,0.00662843,0.0,770/1000,823.0,6162737,3976195,good,SB279406475,4773775.0,177.0,26970.48,543627.0,78.0,397.0,4.0,217545.0,8.0,157672.0,13.0,79324.0,21.0,SB279406475,696625.0,38649.0,326.0,27736.0,10754.0,0.0,5.0,0.0,0.0,13.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2018.0,North America,United States,SB27,15_KP_FUTI_CN-040_M2,04/06/2018,CA,0.0,Minnesota,0.0,,WELLCOME_Run_5,Escherichia coli,45.9896587,-94.6113288,212,f3982d6f8a5b94194197a11d0ad7865e52f688f5,Escherichia coli
SB2710445168,Escherichia coli,100.0,0.00800497,0.0,732/1000,823.0,6162737,3976195,good,SB2710445168,5442208.0,306.0,17784.99,647817.0,78.0,1075.0,11.0,209580.0,8.0,119247.0,15.0,46021.0,30.0,SB2710445168,703782.0,65559.0,340.0,47487.0,17822.0,0.0,542.0,0.0,0.0,59.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,13122_KP_Clinical,02/11/2018,,,,,,WELLCOME_Run_9,Escherichia coli,,,7840,997ba140e3c2f8f37f139250efc65b2ec2071e67,Escherichia coli
SB2711674080,Escherichia coli,100.0,0.00288374,0.0,889/1000,823.0,6162737,3976195,good,SB2711674080,5246787.0,348.0,15076.97,606665.0,78.0,678.0,7.0,229783.0,7.0,161756.0,13.0,70597.0,22.0,SB2711674080,640029.0,96603.0,1095.0,71496.0,25389.0,0.0,6.0,0.0,0.0,124.0,Non contaminated,Non contaminated,Non contaminated,Pork,2021.0,North America,United States,SB27,32_DC_MEAT_CN-136_M3,05/11/2021,DC,1.0,Nebraska,0.0,,WELLCOME_Run_9,Escherichia coli,41.7370229,-99.5873816,12,36,Escherichia coli
SB279408141,Escherichia coli,100.0,0.00414809,0.0,846/1000,823.0,6162737,3976195,good,SB279408141,4921506.0,127.0,38752.02,439613.0,78.0,392.0,4.0,199408.0,9.0,117026.0,15.0,66369.0,26.0,SB279408141,689322.0,37247.0,388.0,26793.0,10355.0,0.0,155.0,0.0,0.0,12.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,9_KP_FUTI_CN-085_M3,20/05/2019,CA,0.0,,,,WELLCOME_Run_6,Escherichia coli,,,1725,636,Escherichia coli
SB2710446105,Escherichia coli,100.0,0.00819369,0.0,727/1000,823.0,6162737,3976195,good,SB2710446105,5147972.0,170.0,30282.19,598561.0,78.0,328.0,6.0,184027.0,9.0,131831.0,16.0,44764.0,29.0,SB2710446105,731026.0,38359.0,331.0,27601.0,10560.0,0.0,201.0,0.0,0.0,15.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,9279_KP_Clinical,08/05/2018,,,,,,WELLCOME_Run_9,Escherichia coli,,,388,bf92668a05a7bb434f1cf1797e3b7b6c811a49c9,Escherichia coli
SB2710443003,Escherichia coli,100.0,0.00464278,0.0,830/1000,823.0,6162737,3976195,good,SB2710443003,5105530.0,196.0,26048.62,461819.0,78.0,982.0,10.0,235866.0,8.0,157098.0,13.0,58719.0,24.0,SB2710443003,778016.0,38013.0,753.0,27603.0,10625.0,0.0,143.0,0.0,0.0,12.0,Non contaminated,Non contaminated,Non contaminated,Pork,2020.0,North America,United States,SB27,10_KP_FUTI_CN-116_M3,16/02/2020,CA,0.0,,,,WELLCOME_Run_8,Escherichia coli,,,602,108,Escherichia coli
SB278790254,Escherichia coli,100.0,0.00480022,0.0,825/1000,823.0,6162737,3976195,good,SB278790254,5350590.0,201.0,26619.85,553637.0,78.0,1168.0,12.0,242850.0,7.0,172241.0,13.0,60617.0,23.0,SB278790254,527386.0,94550.0,509.0,69621.0,24605.0,0.0,65.0,0.0,0.0,49.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,11138_KP_Clinical,31/07/2018,,,,,,WELLCOME_Run_3,Escherichia coli,,,404,33de7b8a85484ebb823673db8d72b90ffed481bc,Escherichia coli
SB279407155,Escherichia coli,100.0,0.00396608,0.0,852/1000,823.0,6162737,3976195,good,SB279407155,4935646.0,247.0,19982.37,322922.0,78.0,392.0,4.0,143156.0,11.0,92063.0,20.0,43574.0,34.0,SB279407155,688659.0,37802.0,492.0,27307.0,10512.0,0.0,253.0,0.0,0.0,6.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,19497_KP_Clinical,07/08/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,442,cceab9e10380045455eb789e1b8a246c0482f529,Escherichia coli
SB279407889,Escherichia coli,100.0,0.0103562,0.0,673/1000,823.0,6162737,3976195,good,SB279407889,5076250.0,227.0,22362.33,657045.0,78.0,980.0,10.0,332875.0,6.0,207424.0,11.0,53447.0,17.0,SB279407889,631203.0,95215.0,360.0,70014.0,24837.0,0.0,73.0,0.0,0.0,184.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,16_KP_FUTI_CN-072_M2,04/02/2019,CA,1.0,California,1.0,,WELLCOME_Run_6,Escherichia coli,36.7014631,-118.755997,491,375,Escherichia coli
SB278791189,Escherichia coli,100.0,0.00708822,0.0,757/1000,823.0,6162737,3976195,good,SB278791189,5102176.0,330.0,15461.14,648195.0,78.0,989.0,10.0,134562.0,11.0,103400.0,20.0,37886.0,37.0,SB278791189,697397.0,37863.0,341.0,27199.0,10451.0,0.0,316.0,0.0,0.0,11.0,Non contaminated,Non contaminated,Non contaminated,Beef,2018.0,North America,United States,SB27,6_KP_FUTI_CN-045_M4,09/07/2018,CA,1.0,California,1.0,,WELLCOME_Run_5,Escherichia coli,36.7014631,-118.755997,1248,82acb7ec5135fa5092f2ed76e0e7681207d6e1ed,Escherichia coli
SB2710445538,Escherichia coli,100.0,0.00340187,0.0,871/1000,823.0,6162737,3976195,good,SB2710445538,5235123.0,846.0,6188.09,470513.0,78.0,738.0,9.0,185107.0,9.0,124784.0,15.0,36198.0,30.0,SB2710445538,699690.0,37024.0,1111.0,27321.0,10385.0,0.0,179.0,0.0,0.0,6.0,Non contaminated,Non contaminated,Non contaminated,Turkey,2019.0,North America,United States,SB27,21_KP_FUTI_CN-097_M2,18/08/2019,CA,1.0,California,1.0,,WELLCOME_Run_9,Escherichia coli,36.7014631,-118.755997,442,350,Escherichia coli
SB278790814,Escherichia coli,100.0,0.00121124,0.0,951/1000,823.0,6162737,3976195,good,SB278790814,5224359.0,213.0,24527.51,621110.0,78.0,589.0,6.0,301219.0,7.0,189236.0,12.0,50978.0,21.0,SB278790814,525530.0,96373.0,529.0,70897.0,25171.0,0.0,29.0,0.0,0.0,68.0,Non contaminated,Non contaminated,Non contaminated,Human,2018.0,North America,United States,SB27,6997_KP_Clinical,06/02/2018,,,,,,WELLCOME_Run_4,Escherichia coli,,,95,1,Escherichia coli
SB279407203,Escherichia coli,100.0,0.00146992,0.0,941/1000,823.0,6162737,3976195,good,SB279407203,5195390.0,237.0,21921.48,523531.0,78.0,1252.0,13.0,235831.0,7.0,140057.0,12.0,39794.0,22.0,SB279407203,633504.0,92910.0,473.0,68059.0,24270.0,0.0,17.0,0.0,0.0,92.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,19971_KP_Clinical,27/08/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,1193,53,Escherichia coli
SB2710442364,Escherichia coli,100.0,0.00683925,0.0,764/1000,823.0,6162737,3976195,good,SB2710442364,4650366.0,126.0,36907.67,508222.0,78.0,676.0,7.0,246331.0,6.0,195883.0,11.0,93789.0,17.0,SB2710442364,777727.0,38721.0,337.0,27914.0,10643.0,0.0,87.0,0.0,0.0,5.0,Non contaminated,Non contaminated,Non contaminated,Pork,2019.0,North America,United States,SB27,7_KP_FUTI_CN-090_M3,24/06/2019,CA,1.0,California,1.0,,WELLCOME_Run_8,Escherichia coli,36.7014631,-118.755997,2280,5849211f597176648862db29319f8746ff2272b7,Escherichia coli
SB2710441935,Escherichia coli,100.0,0.00770681,0.0,740/1000,823.0,6162737,3976195,good,SB2710441935,4920784.0,310.0,15873.5,354607.0,78.0,1377.0,14.0,131008.0,13.0,71107.0,23.0,41305.0,41.0,SB2710441935,766977.0,49111.0,700.0,35731.0,13580.0,0.0,61.0,0.0,0.0,8.0,Non contaminated,Non contaminated,Non contaminated,Beef,2018.0,North America,United States,SB27,6_KP_FUTI_CN-052_M4,28/08/2018,CA,1.0,Arizona,0.0,,WELLCOME_Run_8,Escherichia coli,34.395342,-111.763275,3698,987,Escherichia coli
SB279407104,Escherichia coli,100.0,0.00103256,0.0,958/1000,823.0,6162737,3976195,good,SB279407104,5115473.0,143.0,35772.54,536425.0,78.0,1263.0,13.0,384248.0,6.0,222824.0,10.0,113616.0,17.0,SB279407104,632228.0,94320.0,338.0,68823.0,24725.0,0.0,24.0,0.0,0.0,72.0,Non contaminated,Non contaminated,Non contaminated,Human,2019.0,North America,United States,SB27,18948_KP_Clinical,16/07/2019,,,,,,WELLCOME_Run_6,Escherichia coli,,,1193,53,Escherichia coli
