sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted
SB278790669,Escherichia coli,100,0.0126819,0,621/1000,823,6162737,3976195,good,SB278790669,9299230,12015,773.97,56970,78,37245,471,2117,824,796,2345,291,6329,SB278790669,375409,51196,86774,100502,36679,0,221,0,0,44919,Contaminated,Contaminated,Contaminated,Human,2018,North America,United States,SB27,9177_KP_Clinical,07/05/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SRR4897765,Escherichia coli,100,0.000557238,0,977/1000,823,6162737,3976195,good,SRR4897765,5372523,1081,4969.96,369622,56,1564,16,108305,15,66373,26,16662,56,SRR4897765,741639,65753,825,47891,17866,0,33,0,0,23,Non contaminated,Non contaminated,Non contaminated,Human,2016,Europe,,Contextual,,,,,,,,,
SB279406474,Escherichia coli,100,0.010314,0,674/1000,823,6162737,3976195,good,SB279406474,5027913,139,36172.04,657048,78,777,8,362470,5,235708,9,100558,15,SB279406474,636665,98438,447,72145,25827,0,12,0,0,82,Non contaminated,Non contaminated,Contaminated,Turkey,2018,North America,United States,SB27,9_KP_FUTI_CN-040_M2,04/06/2018,CA,1,California,1,Mislabelled sample to exclude,WELLCOME_Run_5,Escherichia coli
SB2710441597,Escherichia coli,100,0.00580821,0,794/1000,823,6162737,3976195,good,SB2710441597,4852422,243,19968.81,609643,78,784,8,217373,8,161784,13,47291,23,SB2710441597,778182,37595,1005,27672,10441,0,199,0,0,15,Non contaminated,Non contaminated,Non contaminated,Beef,2018,North America,United States,SB27,15_KP_FUTI_CN-042_M4,18/06/2018,CA,0,CA,1,,WELLCOME_Run_7,Escherichia coli
SB2711673808,Escherichia coli,100,0.00249129,0,903/1000,823,6162737,3976195,good,SB2711673808,5203372,219,23759.69,352337,78,1076,11,178063,11,136760,17,50595,30,SB2711673808,680691,87970,1042,64035,24001,0,19,0,0,50,Non contaminated,Non contaminated,Contaminated,Turkey,2020,North America,United States,SB27,10_KP_FUTI_CN-111_M2,13/01/2020,CA,0,California,1,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710441618,Escherichia coli,100,0.0116661,0,643/1000,823,6162737,3976195,good,SB2710441618,5253801,286,18369.93,457600,78,674,7,120718,13,90386,23,31396,41,SB2710441618,773979,42346,427,30458,11778,0,2,0,0,41,Non contaminated,Non contaminated,Contaminated,Pork,2018,North America,United States,SB27,1_KP_FUTI_CN-044_M3,02/07/2018,CA,0,CA,1,Mislabelled sample to exclude,WELLCOME_Run_7,Escherichia coli
SB2710445005,Escherichia coli,100,0.00277069,0,893/1000,823,6162737,3976195,good,SB2710445005,5105047,166,30753.3,757919,78,578,6,367645,6,270758,9,93599,17,SB2710445005,637980,99042,767,72612,26028,0,70,0,0,64,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,3462_KP_Clinical,04/08/2017,,,,,,WELLCOME_Run_9,Escherichia coli
SB278344672,Escherichia coli,100,0.00291212,0,888/1000,823,6162737,3976195,good,SB278344672,5055954,247,20469.45,884474,78,2245,23,189284,8,172726,13,65972,23,SB278344672,527069,94758,620,69783,24803,0,94,0,0,50,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,2814_KP_Clinical,01/07/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SRR7369906,Escherichia coli,100,0.00343111,0,870/1000,823,6162737,3976195,good,SRR7369906,5451146,800,6813.93,350611,128,296,3,103551,15,58269,29,17588,62,SRR7369906,547342,38807,532,28183,10755,0,20,0,0,54,Non contaminated,Non contaminated,Non contaminated,Avian,2018,North America,,Contextual,,,,,,,,,
SB2710445519,Escherichia coli,100,0.00405685,0,849/1000,823,6162737,3976195,good,SB2710445519,5158905,325,15873.55,533345,78,769,8,231038,7,142749,13,39880,26,SB2710445519,640050,96917,763,71202,25443,0,56,0,0,119,Non contaminated,Non contaminated,Non contaminated,Turkey,2019,North America,United States,SB27,14_KP_FUTI_CN-080_M2,08/04/2019,CA,0,Wisconsin,0,,WELLCOME_Run_9,Escherichia coli
SB279407172,Escherichia coli,100,0.00470559,0,828/1000,823,6162737,3976195,good,SB279407172,5858080,2288,2560.35,481760,78,1809,43,279718,8,163686,14,502,391,SB279407172,633005,93592,303,68392,24440,0,16,0,0,62,Non contaminated,Contaminated,Contaminated,Human,2019,North America,United States,SB27,19674_KP_Clinical,14/08/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB2710445910,Escherichia coli,100,0.00687462,0,763/1000,823,6162737,3976195,good,SB2710445910,5377411,306,17573.24,461507,78,982,10,179944,10,101831,18,49781,33,SB2710445910,644046,92433,1324,67608,25020,0,55,0,0,53,Contaminated,Non contaminated,Contaminated,Turkey,2018,North America,United States,SB27,21_KP_FUTI_CN-041_M2,11/06/2018,CA,0,Indiana,0,,WELLCOME_Run_9,Escherichia coli
SRR11047682,Escherichia coli,100,0.0011089,0,955/1000,823,6162737,3976195,good,SRR11047682,5393135,363,14857.12,484279,78,1559,16,192502,9,144403,15,36018,31,SRR11047682,718105,89302,813,64724,24271,0,13,0,0,35,Non contaminated,Non contaminated,Non contaminated,Human,2017,Asia,,Contextual,,,,,,,,,
SRR7439284,Escherichia coli,100,0.00544411,0,805/1000,823,6162737,3976195,good,SRR7439284,4949050,228,21706.36,530409,128,196,2,166027,9,111954,16,61060,28,SRR7439284,547111,38900,701,28310,10757,0,293,0,0,18,Non contaminated,Non contaminated,Non contaminated,Bovine,2018,North America,,Contextual,,,,,,,,,
SB279407815,Escherichia coli,100,0.00243596,0,905/1000,823,6162737,3976195,good,SB279407815,5061264,267,18956.04,460183,78,587,6,278521,7,174097,12,47318,24,SB279407815,628894,97472,537,71462,25511,0,71,0,0,64,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,23763_KP_Clinical,04/02/2020,,,,,,WELLCOME_Run_6,Escherichia coli
SB2711673260,Escherichia coli,100,0.0023533,0,908/1000,823,6162737,3976195,good,SB2711673260,5322924,330,16130.07,270855,78,1069,11,128560,14,93935,23,33369,42,SB2711673260,676916,91700,1096,67085,24662,0,122,0,0,39,Non contaminated,Non contaminated,Contaminated,Chicken,2021,North America,United States,SB27,60745_KP_FUTI_EMSL_M1,01/03/2021,CA,,California,1,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB279408154,Escherichia coli,100,0.0037263,0,860/1000,823,6162737,3976195,good,SB279408154,5054942,297,17020.01,482436,78,1006,11,190997,9,95404,17,36400,35,SB279408154,712828,13865,252,9879,4024,0,5,0,0,9,Non contaminated,Non contaminated,Non contaminated,Turkey,2019,North America,United States,SB27,20_KP_FUTI_CN-086_M2,26/05/2019,CA,1,California,1,,WELLCOME_Run_6,Escherichia coli
SB2710441394,Escherichia coli,100,0.0113529,0,650/1000,823,6162737,3976195,good,SB2710441394,8801800,16426,535.85,45444,78,4910,67,1436,1053,441,3351,158,10608,SB2710441394,460135,21486,49457,51109,19327,0,1226,0,0,25864,Contaminated,Contaminated,Contaminated,Turkey,2021,North America,United States,SB27,22_KP_FUTI_CN-120_M2,26/04/2021,CA,1,Indiana,0,,WELLCOME_Run_7,Escherichia coli
SB279406502,Escherichia coli,100,0.00337267,0,872/1000,823,6162737,3976195,good,SB279406502,5175452,242,21386.17,489942,78,1618,53,217219,8,160577,13,47607,27,SB279406502,643357,91481,714,66735,24451,0,13,0,0,69,Non contaminated,Contaminated,Contaminated,Chicken,2018,North America,United States,SB27,29_KP_FUTI_CN-019,08/01/2018,CA,0,California,1,,WELLCOME_Run_6,Escherichia coli
SB2710445596,Escherichia coli,100,0.00564181,0,799/1000,823,6162737,3976195,good,SB2710445596,5598146,1290,4339.65,553706,78,2204,39,326293,7,135414,13,15234,34,SB2710445596,672002,97131,546,71241,25341,0,27,0,0,63,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,26735_KP_Clinical,21/07/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SB2711673309,Escherichia coli,100,0.00793,0,734/1000,823,6162737,3976195,good,SB2711673309,5329760,492,10832.85,312833,78,787,8,84045,18,49209,34,21350,65,SB2711673309,483302,47755,404,34493,13281,0,8,0,0,27,Non contaminated,Non contaminated,Contaminated,Pork,2019,North America,United States,SB27,10_KP_FUTI_CN-101_M3,23/09/2019,CA,0,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710441453,Escherichia coli,100,0.0164427,0,548/1000,823,6162737,3976195,good,SB2710441453,5191655,218,23814.93,562736,78,383,4,267401,7,166652,12,59500,20,SB2710441453,730010,85817,902,62844,23120,0,1897,0,0,75,Non contaminated,Non contaminated,Non contaminated,Turkey,2021,North America,United States,SB27,34_KP_FUTI_CN-121_M2,03/05/2021,CA,1,Utah,0,,WELLCOME_Run_7,Escherichia coli
SRR10310409,Escherichia coli,100,0.00448671,0,835/1000,823,6162737,3976195,good,SRR10310409,5363904,517,10375.06,465066,78,878,10,138410,12,95157,22,24853,44,SRR10310409,722657,84353,1065,62217,22505,0,148,0,0,164,Non contaminated,Non contaminated,Non contaminated,Human,2017,South America,,Contextual,,,,,,,,,
SB278790729,Escherichia coli,100,0.00139189,0,944/1000,823,6162737,3976195,good,SB278790729,5221342,285,18320.5,698470,78,1170,12,377657,5,341367,8,113016,13,SB278790729,526559,95249,656,70264,24839,0,25,0,0,30,Non contaminated,Non contaminated,Contaminated,Human,2018,North America,United States,SB27,10390_KP_Clinical,28/06/2018,,,,,Mislabelled sample to exclude,WELLCOME_Run_4,Escherichia coli
SB279408802,Escherichia coli,100,0.00826969,0,725/1000,823,6162737,3976195,good,SB279408802,7654208,12384,618.07,55199,78,32122,348,1797,746,701,2176,161,7353,SB279408802,755959,25645,26777,37478,14323,0,69,0,0,40,Contaminated,Contaminated,Contaminated,Turkey,2020,North America,United States,SB27,9_KP_FUTI_CN-117_M2,24/02/2020,CA,1,California,1,,WELLCOME_Run_6,Escherichia coli
SB2710442917,Escherichia coli,100,0.00916565,0,702/1000,823,6162737,3976195,good,SB2710442917,4942362,120,41186.35,992351,78,1075,12,316189,5,211126,9,104942,15,SB2710442917,718652,97572,508,71581,25500,0,336,0,0,73,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,18_KP_FUTI_CN-114_M2,03/02/2020,CA,1,California,1,,WELLCOME_Run_8,Escherichia coli
SB278790472,Escherichia coli,100,0.0034604,0,869/1000,823,6162737,3976195,good,SB278790472,5278307,430,12275.13,488154,78,1270,13,229327,9,103497,16,28015,35,SB278790472,536538,84946,967,62074,23108,0,25,0,0,53,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,13174_KP_Clinical,03/11/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB2711673330,Escherichia coli,100,0.00793,0,734/1000,823,6162737,3976195,good,SB2711673330,5331424,575,9272.04,312833,78,984,10,83133,19,46503,36,21348,68,SB2711673330,690707,46675,398,33784,12917,0,3,0,0,63,Non contaminated,Non contaminated,Contaminated,Beef,2019,North America,United States,SB27,26_KP_FUTI_CN-101_M4,23/09/2019,CA,1,OR,0,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2710196111,Escherichia coli,100,0.0101878,0,677/1000,823,6162737,3976195,good,SB2710196111,6076906,1094,5554.76,360601,78,3111,99,48858,33,19515,68,3324,229,SB2710196111,441430,30185,50073,58357,21373,0,469,0,0,35352,Contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,24251_KP_Clinical,25/02/2020,,,,,,WELLCOME_Run_7,Escherichia coli
SB278790811,Escherichia coli,100,0.00165343,0,934/1000,823,6162737,3976195,good,SB278790811,4944464,158,31294.08,682366,78,786,8,397247,5,342495,8,132603,12,SB278790811,527516,94518,391,69539,24577,0,45,0,0,77,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,6932_KP_Clinical,05/02/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SB278791083,Escherichia coli,100,0.00531349,0,809/1000,823,6162737,3976195,good,SB278791083,5316525,240,22152.19,624251,78,684,8,208508,8,157224,14,52388,27,SB278791083,644817,90116,629,65776,24145,0,87,0,0,61,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,12260_KP_Clinical,17/09/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SB278791586,Escherichia coli,100,0.00977265,0,687/1000,823,6162737,3976195,good,SB278791586,7513489,11384,660,48419,78,31763,348,1533,898,665,2470,203,6684,SB278791586,457774,20764,48215,49486,19006,0,641,0,0,30164,Contaminated,Contaminated,Contaminated,Turkey,2018,North America,United States,SB27,6_KP_FUTI_CN-052_M2,27/08/2018,CA,1,California,1,,WELLCOME_Run_5,Escherichia coli
SB278790813,Escherichia coli,100,0.00308338,0,882/1000,823,6162737,3976195,good,SB278790813,5260058,216,24352.12,504218,78,1166,12,153032,10,105241,18,43770,34,SB278790813,537130,84547,787,61563,22998,0,28,0,0,30,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,6995_KP_Clinical,06/02/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SRR7724616,Escherichia coli,100,0.00268639,0,896/1000,823,6162737,3976195,good,SRR7724616,5032973,413,12186.38,464791,56,689,8,118911,12,71613,23,36602,43,SRR7724616,535392,50928,382,36942,13924,0,92,0,0,31,Non contaminated,Non contaminated,Non contaminated,Avian,2017,Oceania,,Contextual,,,,,,,,,
SB2711672826,Escherichia coli,100,0.00375609,0,859/1000,823,6162737,3976195,good,SB2711672826,4992776,334,14948.43,255132,78,1363,14,83813,20,53588,35,29200,59,SB2711672826,686193,50643,987,37010,14034,0,233,0,0,20,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,7_KP_FUTI_CN-118_M2,02/03/2020,CA,0,Wisconsin,0,,WELLCOME_Run_9,Escherichia coli
SB2711672623,Escherichia coli,100,0.00121124,0,951/1000,823,6162737,3976195,good,SB2711672623,5165046,197,26218.51,558305,78,1066,11,241375,7,157665,12,113001,19,SB2711672623,644252,93028,439,68136,24357,0,39,0,0,126,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,27722_KP_Clinical,28/09/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SB279408397,Escherichia coli,100,0.00881017,0,711/1000,823,6162737,3976195,good,SB279408397,4972676,232,21433.95,516696,78,595,16,177994,10,98639,17,42398,32,SB279408397,770587,36481,1164,26874,10320,0,23,0,0,4,Non contaminated,Non contaminated,Non contaminated,Pork,2019,North America,United States,SB27,7_KP_FUTI_CN-100_M3,15/09/2019,CA,1,CA,1,,WELLCOME_Run_6,Escherichia coli
SB278344493,Escherichia coli,100,0.00294054,0,887/1000,823,6162737,3976195,good,SB278344493,5310527,279,19034.15,800878,78,870,9,294667,6,202075,10,79025,18,SB278344493,526074,95719,617,70600,24944,0,59,0,0,86,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,2098_KP_Clinical,16/03/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SRR7724608,Escherichia coli,100,0.000215742,0,991/1000,823,6162737,3976195,good,SRR7724608,5043850,342,14748.1,393244,56,1479,16,182780,9,124235,16,43063,29,SRR7724608,494041,91704,932,68116,23990,0,52,0,0,64,Non contaminated,Non contaminated,Non contaminated,Avian,2017,Oceania,,Contextual,,,,,,,,,
SB2711674243,Escherichia coli,100,0.00659353,0,771/1000,823,6162737,3976195,good,SB2711674243,5275352,216,24422.93,793991,78,1185,12,395358,5,193971,10,65170,18,SB2711674243,669971,98819,875,72701,25845,0,323,0,0,83,Non contaminated,Non contaminated,Non contaminated,Pork,2022,North America,United States,SB27,8_DC_MEAT_CN-142_M3,18/01/2022,DC,0,PA,0,,WELLCOME_Run_9,Escherichia coli
SB2711673284,Escherichia coli,100,0.00271444,0,895/1000,823,6162737,3976195,good,SB2711673284,4721420,115,41055.83,381344,78,484,5,258355,8,166807,13,74521,21,SB2711673284,493975,37173,322,26712,10349,0,1,0,0,16,Non contaminated,Non contaminated,Contaminated,Chicken,2021,North America,United States,SB27,60777_KP_FUTI_EMSL_M1,22/03/2021,CA,,Nebraska,0,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB277889531,Escherichia coli,100,0.00708822,0,757/1000,823,6162737,3976195,good,SB277889531,4673486,274,17056.52,292129,78,779,8,118629,13,66552,24,27911,44,SB277889531,574999,45850,232,33264,12394,0,7,0,0,100564,Non contaminated,Non contaminated,Non contaminated,Chicken,2017,North America,United States,SB27,46_KP_FUTI_CN-010,05/11/2017,CA,0,Delaware,0,,WELLCOME_Run_1,Escherichia coli
SB2710445366,Escherichia coli,100,0.0208822,0,476/1000,823,6162737,3976195,good,SB2710445366,10228467,3298,3101.42,568715,78,4790,239,112998,21,31125,57,751,540,SB2710445366,436604,94210,491,69534,24541,0,36,0,0,197,Non contaminated,Contaminated,Contaminated,Human,2020,North America,United States,SB27,29226_KP_Clinical,28/12/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SB2710445331,Escherichia coli,100,0.00302611,0,884/1000,823,6162737,3976195,good,SB2710445331,5060922,327,15476.83,513550,78,778,8,194754,9,97725,17,32810,35,SB2710445331,442215,88686,534,64870,23635,0,128,0,0,52,Non contaminated,Non contaminated,Non contaminated,Turkey,2020,North America,United States,SB27,10_KP_FUTI_CN-110_M2,06/01/2020,CA,1,Indiana,0,,WELLCOME_Run_9,Escherichia coli
SB278790711,Escherichia coli,100,0.00103256,0,958/1000,823,6162737,3976195,good,SB278790711,5064026,159,31849.22,687746,78,875,9,336169,6,186389,10,90608,18,SB278790711,527179,95061,185,69751,24762,0,29,0,0,57,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,10143_KP_Clinical,18/06/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SB279408516,Escherichia coli,100,0.00969064,0,689/1000,823,6162737,3976195,good,SB279408516,5208950,400,13022.38,452122,78,877,9,274653,8,149060,13,38988,27,SB279408516,768328,38724,1192,28540,10781,0,242,0,0,2,Non contaminated,Non contaminated,Non contaminated,Pork,2019,North America,United States,SB27,3_KP_FUTI_CN-104_M3,21/10/2019,CA,0,,,,WELLCOME_Run_6,Escherichia coli
SB2710445216,Escherichia coli,100,0.00319852,0,878/1000,823,6162737,3976195,good,SB2710445216,4872764,195,24988.53,474167,78,784,8,201191,8,149519,13,56241,23,SB2710445216,698357,38803,648,28184,10857,0,277,0,0,28,Non contaminated,Non contaminated,Non contaminated,Beef,2019,North America,United States,SB27,15_KP_FUTI_CN-087_M4,02/06/2019,CA,1,CA,1,,WELLCOME_Run_9,Escherichia coli
SB2710442006,Escherichia coli,100,0.0104835,0,670/1000,823,6162737,3976195,good,SB2710442006,4785537,368,13004.18,305788,78,1082,12,91631,17,52401,30,18620,60,SB2710442006,770224,46213,334,33544,12563,0,57,0,0,19,Non contaminated,Non contaminated,Non contaminated,Pork,2018,North America,United States,SB27,10_KP_FUTI_CN-044_M3,02/07/2018,CA,0,CA,1,,WELLCOME_Run_8,Escherichia coli
SB2711674058,Escherichia coli,100,0.00302611,0,884/1000,823,6162737,3976195,good,SB2711674058,5063114,316,16022.51,422250,78,784,8,211769,8,167991,14,36159,26,SB2711674058,754449,14713,567,10705,4318,0,149,0,0,11,Non contaminated,Non contaminated,Non contaminated,Pork,2021,North America,United States,SB27,6_DC_MEAT_CN-136_M3,05/11/2021,DC,0,NC,0,,WELLCOME_Run_9,Escherichia coli
SB2710446095,Escherichia coli,100,0.0152936,0,569/1000,823,6162737,3976195,good,SB2710446095,8741828,2878,3037.47,432161,78,5273,340,73012,20,9481,117,854,691,SB2710446095,640981,96218,574,70615,25204,0,170,0,0,69,Non contaminated,Contaminated,Contaminated,Human,2018,North America,United States,SB27,8434_KP_Clinical,09/04/2018,,,,,,WELLCOME_Run_9,Escherichia coli
SB278344615,Escherichia coli,100,0.00152214,0,939/1000,823,6162737,3976195,good,SB278344615,5160993,250,20643.97,919110,78,690,9,359242,5,187254,9,75742,18,SB278344615,526808,95119,502,69830,24926,0,785,0,0,60,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,2564_KP_Clinical,02/06/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SB2710442456,Escherichia coli,100,0.00243596,0,905/1000,823,6162737,3976195,good,SB2710442456,4744746,160,29654.66,511299,78,583,6,258061,7,149947,12,76618,21,SB2710442456,778191,37942,656,27562,10631,0,163,0,0,10,Non contaminated,Non contaminated,Non contaminated,Pork,2019,North America,United States,SB27,2_KP_FUTI_CN-099_M3,09/09/2019,CA,0,UT,0,,WELLCOME_Run_8,Escherichia coli
SB278790241,Escherichia coli,100,0.00319852,0,878/1000,823,6162737,3976195,good,SB278790241,5297579,224,23649.91,534235,78,494,10,294442,7,215352,11,77617,18,SB278790241,525307,96245,888,71110,25280,0,61,0,0,63,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,9672_KP_Clinical,29/05/2018,,,,,,WELLCOME_Run_3,Escherichia coli
