"Genome ID","sample","Version","ST_Pasteur","dinB","icdA","pabB","polB","putP","trpA","trpB","uidA"
"64a9bbc549cc8b60c2809e05","SB279407944","202214121127-v3.2.1","ae7b53a254c9832b653d7f83221076cd728a52c5","82","37","48","10","194","1","4","203"
"64a9bbc549cc8b60c5809d85","SB278344610","202214121127-v3.2.1","95bc68559b385f51d38169e53c6f4e1c80373c13","3ecbf8ede9d295ed0862d0c81804d7cf1c85bf60","1","6","4","1","6","1","1"
"64a9bbc549cc8b60db80a039","SB2711672544","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc549cc8b60e4809eb3","SB277889667","202214121127-v3.2.1","534","7","207","48","10","16","8","2","2"
"64a9bbc549cc8b60f680a07a","SB2711674128","202214121127-v3.2.1","69f1346286ccecc54bd2968c2fab6c2e2472c507","83","28","7","3","18","1","110","40"
"64a9bbc549cc8b613d809dd4","SB279408890","202214121127-v3.2.1","87","7","33","18","2","5","8","2","2"
"64a9bbc549cc8b6142809ff7","SB279407934","202214121127-v3.2.1","127","51","1","55","4","2","2","3","6"
"64a9bbc549cc8b6154809a8f","SB2710443055","202214121127-v3.2.1","893","25","3","4","10","78","29","2","5"
"64a9bbc549cc8b616080a0f8","SB279407930","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc549cc8b616d809e42","SB279406951","202214121127-v3.2.1","43","9","1","15","7","4","9","6","9"
"64a9bbc549cc8b6171809f70","SB2710442192","202214121127-v3.2.1","87","7","33","18","2","5","8","2","2"
"64a9bbc549cc8b617e809c76","SB2710446086","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b6197809b6e","SB279406659","202214121127-v3.2.1","95f262444a7ae0b39360bce49bb3974293b83b59","60","fcc7a20a9fd354d4a7d0882460b43686ad3463fb","4","10","16","57","4","55"
"64a9bbc549cc8b61a3809d23","SB2711672869","202214121127-v3.2.1","360","5","3","4","10","71","7","4","5"
"64a9bbc549cc8b61dc809c7b","SB2711672835","202214121127-v3.2.1","666","25","65","3","10","26","53","4","65"
"64a9bbc549cc8b620a80a05f","SB278790651","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b622f809d58","SB279407879","202214121127-v3.2.1","117","5","47","3","10","6","7","4","2"
"64a9bbc549cc8b6236809b06","SB2711672837","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc549cc8b623780a020","SB2711672845","202214121127-v3.2.1","3dacb638879e5fea01bafeebda10201c264ff70c","141","283","179","45","33","43","b7bd802ee6463bd1ba0fe9be40a41f110278a422","179"
"64a9bbc549cc8b625d80a03f","SB2710445654","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b626f809949","SB279407359","202214121127-v3.2.1","55","1","26","2","28","1","18","1","8"
"64a9bbc549cc8b628c809b5d","SB2711672567","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6297809b10","SB2710445524","202214121127-v3.2.1","e353c85abdd6e1515223f2c5a0968716617fa049","30","45","33","9924d02641c9b81cc9d824d58982fcdbd7873eae","27","34","25",""
"64a9bbc549cc8b629780a15e","SB279406433","202214121127-v3.2.1","350","32","150","3","10","5","8","2","50"
"64a9bbc549cc8b62df80a0b9","SB278791665","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b62e480a02b","SB2711672593","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b62f5809db3","SB2710442926","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b62f7809dfc","SB2710445604","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc549cc8b6313809fd2","SB278791547","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc549cc8b633680a0ef","SB278791263","202214121127-v3.2.1","716","10","28","3","152","18","1","4","2"
"64a9bbc549cc8b633780a072","SB2710445932","202214121127-v3.2.1","bcfe7c2bd3f68cd30c0e36526ed16523fbf67b06","83","28","9de8650b15e4170b5f94da98309aed9b7e9dd617","d0b4aaebd6f112880a02eb495f09aaba5af228ea","18","1","4","40"
"64a9bbc549cc8b633a80a0b6","SB2710445770","202214121127-v3.2.1","61b896ae7ce46ff8fbe98efd07c8186de23a6d0c","795a43e66f9ebd7bff82f406b4f26993aff72a88","323","4d5ec4025aacf4150a57ad26357223bb7e476193","3","16","185","4802c5f2bc60958255a79b06fc44dfed071d87b6","b1c4eff3db2cb3eb717475a6bda473523f755922"
"64a9bbc549cc8b635a809f88","SB279406792","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b636b809e81","SB278344472","202214121127-v3.2.1","290","47","47","3","10","78","57","4","5"
"64a9bbc549cc8b6371809c24","SB2710445317","202214121127-v3.2.1","378","58","156","110","17","16","31","112","40"
"64a9bbc549cc8b637c809999","SB279408141","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc549cc8b639580a171","SB279408838","202214121127-v3.2.1","bcfe7c2bd3f68cd30c0e36526ed16523fbf67b06","83","28","9de8650b15e4170b5f94da98309aed9b7e9dd617","d0b4aaebd6f112880a02eb495f09aaba5af228ea","18","1","4","40"
"64a9bbc549cc8b63a080a010","SB279407994","202214121127-v3.2.1","9147909675598fb3beba9b7796090f21f421b36f","47f6d4a889e1d997d55e4105d473a99174bfb28f","28e6ca0e63744fde0437a5bc5ce3ab1a56b6c6b2","4","52","c8b8de3a3901379d528433dc7dd243d16bcd13bd","3eba48ba0861ee954cef5f08076cae74a56d5846","c03db6386cd9ec660e0ba0ac938b716bd17e948f","156"
"64a9bbc549cc8b63c280993e","SB278790519","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc549cc8b63df809f2d","SB278345014","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b63f7809d57","SB279408650","202214121127-v3.2.1","f23a740761ff35976be3156f96e8dbf870580098","25","b41590d61ba6d172e9f4071545b54d322b1cae95","48","10","16","8","2","2"
"64a9bbc549cc8b63fd80992f","SB2711674046","202214121127-v3.2.1","202","2","3","4","68","71","57","4","2"
"64a9bbc549cc8b641a809bce","SB278791500","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc549cc8b6422809f42","SB277889710","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc549cc8b6429809c2a","SB278344984","202214121127-v3.2.1","fd1c5613ca7ec7cb689d2055d83c8fc8df0374ee","7","2195ffed0337a5bec6e772b466317372392531a3","50b7d779b7b343a7ca33a0cccb2d85e4633ddf3e","2","5","8","2","2"
"64a9bbc549cc8b642a809a76","SB279407083","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b64bf809e03","SB2710442160","202214121127-v3.2.1","817","10","2","3","3","7","1","4","4"
"64a9bbc549cc8b64cd809f6e","SB2711672555","202214121127-v3.2.1","b149e4541f43c8b0b94f9d51495127d4e2f4a92a","1","1","c123a40a1ebb2677b679bd92ce047216a6672015","1","1","2","3","1"
"64a9bbc549cc8b64eb80993f","SB277889535","202214121127-v3.2.1","9c0999232ac8f9f1a0bc8a4bc97303d308a899ef","25","1c317088626d05128e6f9faef82240e4d8235c4e","48","10","16","8","2","2"
"64a9bbc549cc8b64fc809c55","SB279406543","202214121127-v3.2.1","953","5","47","3","26","78","7","4","50"
"64a9bbc549cc8b6504809a9c","SB2711673996","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc549cc8b650f80a0eb","SB278344694","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b6520809ee9","SB2711673983","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc549cc8b652b809e37","SB278791807","202214121127-v3.2.1","190c66d76c35a41074ae1ceb1df4b8f86b339a70","2","11","23","15","f29f61bf47806dc3b7a65433e89a40d60ca4e598","15","10","12"
"64a9bbc549cc8b652b80a01d","SB279408080","202214121127-v3.2.1","2a98241d2cbafdf966872d135c40a5f91e3d905e","1","136","2","59e82ad9294e6941ebb2bf1fd41d21c17aca94c0","21","4","1","6"
"64a9bbc549cc8b653a80a0f4","SB2710442330","202214121127-v3.2.1","1739892db21b156a0c62a1f5c849da767b130b45","47","47","3","52","78","53","2","50"
"64a9bbc549cc8b6557809c8c","SB2710442040","202214121127-v3.2.1","202","2","3","4","68","71","57","4","2"
"64a9bbc549cc8b6577809978","SB2710445252","202214121127-v3.2.1","9314d31f69d8bfd76f6ffbfe10a0163dec7d5220","1280020b6595b04c6f4045483803eaa6434fdd8d","31","4","26","16","29","2","2"
"64a9bbc549cc8b659a80a09c","SB278791729","202214121127-v3.2.1","294","25","3","3","10","78","29","2","57"
"64a9bbc549cc8b65aa809e28","SB279408548","202214121127-v3.2.1","87","7","33","18","2","5","8","2","2"
"64a9bbc549cc8b65bd809ee3","SB2710445542","202214121127-v3.2.1","647","10","2","7","3","18","1","4","23"
"64a9bbc549cc8b65c080a1d8","SB278344596","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b65e180997d","SB2711674034","202214121127-v3.2.1","769cd754a6516928752528fc8ef4b8e78469888b","83","28","ce418cf62d1f58253fa20e2c6fa423861d35f8bf","3","18","1","110","40"
"64a9bbc549cc8b6615809ba8","SB277889472","202214121127-v3.2.1","533","22","41","21","3","23","23","20","18"
"64a9bbc549cc8b663880a191","SB2710445306","202214121127-v3.2.1","96a43d5113d0a1ae320a8f070a4e34716a0e0d4a","5","47","4","","26","1","4","2"
"64a9bbc549cc8b663f809a74","SB2710445141","202214121127-v3.2.1","532","11","206","30","3","78","1","4","23"
"64a9bbc549cc8b66ab80a058","SB279407314","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b66b1809c68","SB279408514","202214121127-v3.2.1","535","23","9","17","135","9","11","7","13"
"64a9bbc549cc8b66c5809da6","SB2710441503","202214121127-v3.2.1","0f151140ce3863a33baedd419ab1c513df463a8a","131","199","3","abb470679d949532b06857b0186e3c17a605bf31","16","31","4","158"
"64a9bbc549cc8b66c6809e8d","SB279408354","202214121127-v3.2.1","b363d1f0d53b489d76ab981d37287560c8c14205","ac8f371d156431c7da75f08dc1b70fd238321ae2","ee2185d098c9a6dd058495b62a4d0b83248d0ab7","9","82","2","2518245a937dfd7b6ddb87f320d6a3ae7ee0a59a","f260eedb599656152849cc500b8c6ba3fc3cc924","56"
"64a9bbc549cc8b66ca8098f0","SB279407215","202214121127-v3.2.1","940","156","303","189","201","201","220","189","42"
"64a9bbc549cc8b66fe8099b9","SB2710445506","202214121127-v3.2.1","1095","73","99","102","95","4","72","1","74"
"64a9bbc549cc8b670f809fcd","SB2711672605","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b67128099cf","SB279406536","202214121127-v3.2.1","638","8","28","7","3","7","1","4","2"
"64a9bbc549cc8b671c809a21","SB277889491","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc549cc8b6739809f45","SB279407020","202214121127-v3.2.1","678","64","252","129","21","175","12","138","11"
"64a9bbc549cc8b674380a0a9","SB279407984","202214121127-v3.2.1","8c681e7e5d7a5be06f20d480a2c10c65a0a693f3","2","003900644be8bac0847d83640ffc68cc20400c1e","6","4","1","6","1","1"
"64a9bbc549cc8b6757809e2b","SB277889637","202214121127-v3.2.1","9c0999232ac8f9f1a0bc8a4bc97303d308a899ef","25","1c317088626d05128e6f9faef82240e4d8235c4e","48","10","16","8","2","2"
"64a9bbc549cc8b675f809f95","SB278344695","202214121127-v3.2.1","61","14","14","14","29","2","4","1","15"
"64a9bbc549cc8b6766809b0c","SB2710445801","202214121127-v3.2.1","817","10","2","3","3","7","1","4","4"
"64a9bbc549cc8b6781809d61","SB2710442198","202214121127-v3.2.1","0af77a157383e94f3e25d012e463d1885cd8436b","10","6b0b298bb9d95cc73bcbb8f617fa2f0d3f26b005","3","3","7","1","4","4"
"64a9bbc549cc8b67df809d6d","SB278344815","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b67f4809b8e","SB279406692","202214121127-v3.2.1","35","4","25","1","6","2","2","1","1"
"64a9bbc549cc8b67f5809c50","SB279406820","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b67f8809c42","SB278790437","202214121127-v3.2.1","52","2","4","6","4","1","21","1","1"
"64a9bbc549cc8b67fb809f8e","SB2710445175","202214121127-v3.2.1","63ec2a7e93f22cc8a608ac241e0ca445ad9c56da","42","184","189","49","ecc265181f90441731034364ce8198a81960fb03","48","208","40"
"64a9bbc549cc8b680d809b07","SB278790754","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc549cc8b6841809a5d","SB2711674136","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc549cc8b684d809aa9","SB278344807","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b68b8809e0c","SB279408526","202214121127-v3.2.1","9e1140115c949ef262034b7aa8cbed9fadb0d953","2","23","df1342041aaad54ca9a1213d349f0a04218b7863","075b8fc8abf60d9aacd2315a63766757f6580b41","d8dedf95d11a9e49604f8cac66a11cbfe59b0049","27ed8e990c506f7b4408785d2945ef863223228e","ea93df59a3d4a0f9c97d6867468e52a91f03cb57","17d87a9e04690fe11a8d6d7efa0f3d018d8fd1c5"
"64a9bbc549cc8b68fe80a1a8","SB2710445584","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b6907809c90","SB2710445987","202214121127-v3.2.1","d490c639185d553ffe811e4e794cca50363d7f18","63","26","93d00dd9de81c72de0cc344e453af3cb0c3fed64","28","1","18","1","8"
"64a9bbc549cc8b692a80a1a2","SB279406926","202214121127-v3.2.1","108","25","65","48","10","16","8","2","2"
"64a9bbc549cc8b6950809a2f","SB279408713","202214121127-v3.2.1","3c46fa09fb22b7d840faa8071baf95f916d66cd1","7","5ec4be3b83ca84eb604907eb168fea8304399598","3","68","74","7","4","5"
"64a9bbc549cc8b695d809aac","SB278791517","202214121127-v3.2.1","f2bdd278d50132da27a59f0c31154885abe077e9","2","23","2","55","43","18","46","1"
"64a9bbc549cc8b696180a10f","SB277889394","202214121127-v3.2.1","00867a67962f205ac8a35d66048918a56c42faec","58","3ed8eeba27ccdedfabd8e6bad0ccad87ba2c207f","4","17","25","31","18","20"
"64a9bbc549cc8b696580a1be","SB2710442230","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc549cc8b69b6809e56","SB278345000","202214121127-v3.2.1","6eb166cb645d1f0a8ba9ddd82ae4db0c4fe71743","17","8f9209a0b6596c9e11714767e784111f28555d3e","28","12","9","13","9","11"
"64a9bbc549cc8b69c6809e9c","SB2710441505","202214121127-v3.2.1","487","25","123","3","10","26","53","4","65"
"64a9bbc549cc8b69e0809f51","SB279407232","202214121127-v3.2.1","a07cc06bf9101ad1f354f82ec9583e328e031797","106","142","128","138","158","23","c1296eb05b6c3d480ec65bd5f6163deeeaeeaed7","40"
"64a9bbc549cc8b6a32809b3e","SB279407436","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6a91809abf","SB2710445138","202214121127-v3.2.1","3a5c23c2bea7c8219dbe6d5e8ef9244949b8f05b","18","8","112","3","66","136","56","32"
"64a9bbc549cc8b6ab3809ac6","SB2710442205","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc549cc8b6ab7809e54","SB279406934","202214121127-v3.2.1","732","14","14","14","82","2","4","1","15"
"64a9bbc549cc8b6ad2809901","SB279406464","202214121127-v3.2.1","2b1a3d19775684778c623354f0116ee0a8b86500","118","236","16","30","4","163","e3d8a6b4f0642cf65df3fceebb082af69b6cce8e","27"
"64a9bbc549cc8b6af1809c67","SB278791321","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc549cc8b6b138099ce","SB2710445254","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc549cc8b6b14809d04","SB279408309","202214121127-v3.2.1","539","2","11","23","136","10","15","10","12"
"64a9bbc549cc8b6b2e809982","SB279406798","202214121127-v3.2.1","d4417bc62761d813340add67c0c45650575d5515","51","197","34","55","2","c92ef1e51c7893079db2cf5b47417b44f14bb1b1","9ef9b62c1bbbca204f6ff82963565f6f3ffd0b19","6"
"64a9bbc549cc8b6b2f80a033","SB2710445613","202214121127-v3.2.1","fbb80d8f3648a4449a389c7ab9d39af3bcb00fa6","f138d244fc75096dcca2328d8796d337380a681a","2","3","3","18","1","4","23"
"64a9bbc549cc8b6b37809e78","SB278791707","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b6b3a809d4f","SB279407044","202214121127-v3.2.1","3e769e8724fe0c69be020043b7d4afd2e11b6b3d","2","4","6","4","e2f282b5b3c22bbc2f94f0b398cc628c061b1a35","6","1","1"
"64a9bbc549cc8b6b49809e20","SB278791255","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc549cc8b6b8b80992a","SB277889538","202214121127-v3.2.1","65d6a90dfcb8c8c53cdb213781edb20e25575469","87","47","48","10","74","7","4","65"
"64a9bbc549cc8b6bb0809fd0","SB278344649","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6bb3809e7b","SB279407954","202214121127-v3.2.1","359","82","3","3","10","125","111","2","2"
"64a9bbc549cc8b6bc4809d1f","SB277889536","202214121127-v3.2.1","65d6a90dfcb8c8c53cdb213781edb20e25575469","87","47","48","10","74","7","4","65"
"64a9bbc549cc8b6bcc809fcb","SB278790557","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6bf9809d7e","SB277889344","202214121127-v3.2.1","452","17","8","52","71","66","12","13","3"
"64a9bbc549cc8b6c4b809a7e","SB2710445307","202214121127-v3.2.1","956","5","3","4","52","16","29","2","2"
"64a9bbc549cc8b6c7b809f77","SB277889570","202214121127-v3.2.1","b8e51d929b53f8c36377b59fe91c8c475dd515d8","ed8875711e8e40d4086e674d53707185322b913a","1a1621f70e37e0c070f958bec0744defaf8e55a4","126","bef7844439b8081d1b43f7dfb8014b0ea99f5c18","7a41d647a64752ffed87bd4bc34754de9dfc18d7","05e509b674388fed0cedef6f7c7135fb8d12b606","8e7255093f2868d9418c88f5efc55923217235e6","127"
"64a9bbc549cc8b6c89809a3c","SB279406689","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b6ca0809e5b","SB278790654","202214121127-v3.2.1","adf68edcc159f36c6afb13706ab5792b0313feb7","9","3ae0281c698a15b0e4f6d4f6c00b837d685ce7b2","74","134","4","72","1","9"
"64a9bbc549cc8b6ca380a162","SB278344817","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc549cc8b6ca480a09d","SB278791819","202214121127-v3.2.1","9147909675598fb3beba9b7796090f21f421b36f","47f6d4a889e1d997d55e4105d473a99174bfb28f","28e6ca0e63744fde0437a5bc5ce3ab1a56b6c6b2","4","52","c8b8de3a3901379d528433dc7dd243d16bcd13bd","3eba48ba0861ee954cef5f08076cae74a56d5846","c03db6386cd9ec660e0ba0ac938b716bd17e948f","156"
"64a9bbc549cc8b6cb1809c6a","SB2710196125","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6cdf809913","SB278791186","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc549cc8b6cfd809d24","SB2710445104","202214121127-v3.2.1","1084","2","352","1","8","223","244","216","237"
"64a9bbc549cc8b6d0280a0ec","SB279407179","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc549cc8b6d0480a0a7","SB279407915","202214121127-v3.2.1","366","5","47","48","68","5","29","109","2"
"64a9bbc549cc8b6d1c809c98","SB279408833","202214121127-v3.2.1","09b1f2467f3e238e701ddc3d490b118978c324a2","88","24","127","76","4","72","1","9"
"64a9bbc549cc8b6d34809e99","SB278790361","202214121127-v3.2.1","24","7","32","18","2","5","8","2","2"
"64a9bbc549cc8b6d5880a071","SB279407968","202214121127-v3.2.1","1105","5","3","48","10","6","8","2","2"
"64a9bbc549cc8b6d6d809971","SB278791319","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc549cc8b6d81809ef6","SB277889485","202214121127-v3.2.1","533","22","41","21","3","23","23","20","18"
"64a9bbc549cc8b6d9280a12c","SB2710442979","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b6dad809b9a","SB2710445270","202214121127-v3.2.1","378","58","156","110","17","16","31","112","40"
"64a9bbc549cc8b6dfd809bd1","SB279408733","202214121127-v3.2.1","378","58","156","110","17","16","31","112","40"
"64a9bbc549cc8b6e0e8099a3","SB278791339","202214121127-v3.2.1","786","2","23","2","31","2","70","3","175"
"64a9bbc549cc8b6e1880a1ba","SB2710445926","202214121127-v3.2.1","817","10","2","3","3","7","1","4","4"
"64a9bbc549cc8b6eec80a0df","SB2711672822","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc549cc8b6f04809abe","SB277889763","202214121127-v3.2.1","534","7","207","48","10","16","8","2","2"
"64a9bbc549cc8b6f13809ebe","SB2710442593","202214121127-v3.2.1","636","7","3","3","68","74","7","4","5"
"64a9bbc549cc8b6f1e809bf6","SB277889731","202214121127-v3.2.1","292","16","1","16","30","4","182","6","27"
"64a9bbc549cc8b6f4b80a16a","SB278790848","202214121127-v3.2.1","757","31","46","24","36","12","67","26","10"
"64a9bbc549cc8b6f558098e5","SB279406667","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc549cc8b6f5b80a090","SB278791752","202214121127-v3.2.1","9417a9e058435143110ab6457e0a48127d3adaa3","eac2f298da2be1a729beb7061041fccdf2d7b817","128","11","8ab86a0a710d5292f35288185c1a0103f357f070","181","98","102","c90300269ee357ecb4fa04cb9214b23ab9cb9287"
"64a9bbc549cc8b6f89809928","SB278790340","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc549cc8b6f9a809b54","SB279406471","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc549cc8b6fc5809da8","SB2710443036","202214121127-v3.2.1","04dc6d4496e8230c1090d5e76269e71674d00acf","82","37","48","10","5","221","134","203"
"64a9bbc549cc8b6ff58099f8","SB278790471","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc549cc8b70418098cd","SB279406766","202214121127-v3.2.1","36","4","19","1","6","2","2","1","1"
"64a9bbc549cc8b70468099c0","SB2710445148","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc549cc8b707a80a1c6","SB2710442208","202214121127-v3.2.1","75e5a1c49e8a565079c39d35fd0052571e2b11ea","32","47","3","10","16","7","4","54669137d8178cd842663edc6fd0f657eca8a600"
